entry_time,exit_time,entry_price,exit_price,volume,profit_pct,reason
2025-07-04T13:00:00+00:00,2025-07-06T13:00:00+00:00,108082.890625,108894.3515625,0.009252158174317888,0.7507764946030282,Signal Sell
2025-07-15T03:00:00+00:00,2025-07-25T07:00:00+00:00,117261.6015625,114916.36953124999,0.008591966607321429,-2.000000000000007,Stop Loss
2025-07-31T22:00:00+00:00,2025-08-01T18:00:00+00:00,116111.1875,113788.96375,0.008503552766154507,-2.000000000000004,Stop Loss
